date,gdp_yoy,inf_yoy,rate_3m_d1,rate_10y_d1,unemployment_d1
1954-09-30,-3.085191891312178,-0.012417732522040925,0.09333333333333327,-4.440892098500626e-16,0.16666666666666607
1954-12-31,10.768224912272117,-0.49584727903806414,0.13666666666666671,0.12666666666666693,-0.6333333333333329
1955-03-31,23.949307451920276,-0.5936186000494725,0.20333333333333337,0.17333333333333334,-0.5999999999999996
1955-06-30,29.96966587845087,-0.5698005698005826,0.26,0.1166666666666667,-0.3333333333333339
1955-09-30,30.843358007670574,-0.23596621957276964,0.3733333333333333,0.18333333333333357,-0.29999999999999893
1955-12-31,25.486588065965066,0.37373863211660474,0.47999999999999976,-0.036666666666666625,0.13333333333333286
1956-03-31,12.665173414725928,0.24881811395869313,-0.009999999999999787,-0.010000000000000231,-0.20000000000000018
1956-06-30,9.500118551004988,1.0464681699265066,0.2400000000000002,0.18333333333333357,0.16666666666666696
1956-09-30,3.774027545553338,2.016681190090863,0.016666666666666607,0.18999999999999995,-0.06666666666666643
1956-12-31,7.90860220738594,2.5816060568449872,0.44999999999999973,0.19999999999999973,0.0
1957-03-31,12.016699773104733,3.412757508066533,0.06333333333333302,-0.0699999999999994,-0.20000000000000018
1957-06-30,7.846462041128888,3.6123782517568648,0.04333333333333389,0.22333333333333272,0.16666666666666696
1957-09-30,12.106043564703128,3.4655277608297785,0.21333333333333337,0.3000000000000007,0.13333333333333286
1957-12-31,1.4162839756956203,3.085299455535395,-0.043333333333333446,-0.2933333333333339,0.7000000000000002
1958-03-31,-11.657391014324503,3.456138245529816,-1.5533333333333335,-0.5933333333333337,1.3666666666666663
1958-06-30,-8.160865522881977,3.2722513089005423,-0.7999999999999999,-0.11666666666666625,1.0666666666666673
1958-09-30,-2.9144157934261727,2.299799504658573,0.7233333333333333,0.5766666666666667,-0.0333333333333341
1958-12-31,10.490540618891941,1.9131455399060915,1.01,0.30000000000000027,-0.9666666666666659
1959-03-31,28.612256072997155,0.8931678459575432,0.08333333333333348,0.1899999999999995,-0.5333333333333341
1959-06-30,34.90692877808854,0.39175020163610963,0.22666666666666657,0.26666666666666705,-0.7333333333333325
1959-09-30,26.03868181946467,0.9684113442471443,0.5400000000000005,0.24666666666666615,0.16666666666666607
1959-12-31,17.931734569122426,1.4741448808015756,0.69,0.08000000000000007,0.3333333333333339
1960-03-31,19.225660047032278,1.3911243964129572,-0.35666666666666735,-0.09666666666666579,-0.4666666666666668
1960-06-30,8.152738078940303,1.8248594054860678,-0.8799999999999994,-0.22666666666666657,0.09999999999999964
1960-09-30,9.828868292894555,1.3587577072391,-0.6333333333333337,-0.4266666666666672,0.3000000000000007
1960-12-31,3.524829216022596,1.3959822948587108,-0.05333333333333323,0.05333333333333323,0.7333333333333316
1961-03-31,-2.6790444987661033,1.508107495180866,0.043333333333333446,-0.10000000000000009,0.5333333333333341
1961-06-30,6.214610998167558,0.8678990081154137,-0.046666666666666856,0.0033333333333329662,0.20000000000000018
1961-09-30,11.868309019576628,1.2053621719049223,0.0,0.1900000000000004,-0.2333333333333334
1961-12-31,24.80475396402184,0.7051712558764134,0.15666666666666673,-0.006666666666666821,-0.5666666666666664
1962-03-31,29.18552461629247,0.8936550491510209,0.2633333333333332,0.043333333333333446,-0.5666666666666673
1962-06-30,26.053859740066798,1.307408649011066,-0.0066666666666663765,-0.1433333333333331,-0.09999999999999876
1962-09-30,23.33349735652277,1.2021371326803143,0.12333333333333307,0.11666666666666625,0.03333333333333233
1962-12-31,16.878232071179866,1.3004334778259352,-0.02666666666666595,-0.086666666666666,-0.03333333333333233
1963-03-31,14.151142462741717,1.2289636846767094,0.09333333333333282,-0.010000000000000675,0.2333333333333325
1963-06-30,15.01304644181829,1.0368409441870785,0.033333333333333215,0.07000000000000028,-0.033333333333333215
1963-09-30,18.824792185593964,1.363836339639235,0.35333333333333306,0.06999999999999984,-0.2333333333333334
1963-12-31,20.124402257823704,1.3934606100504565,0.2033333333333336,0.08666666666666689,0.06666666666666643
1964-03-31,24.126873198360954,1.4874767581756432,0.033333333333333215,0.05999999999999961,-0.10000000000000053
